id,name,author,difficulty_avg,gauge,gauge_divisor,gauge_pattern,max_yardage,notes,price,projects_count,queued_projects_count,rating_avg,sizes_available,yarn_weight
365796,the super bulky ribbed scarf for kids,heather knitz designs,1.25,,4.0,,108.0,"I went searching recently for a scarf pattern for some holiday knitting. I was disappointed in the options so I decided to create my own. There were a couple of *needs*I had to consider as I developed this pattern: the scarves are for children so they needed to be durable, they needed to be washable and I wanted them to have the look of a ‘winter and wooly’ scarf. I love the feel of the ribbing with the super bulky yarn; it adds texture and durability! It’s long enough that you can wrap it around and tie behind them for sledding… And that is how ‘the super bulky ribbed scarf for kids’ was born!
......

***Sizes:***
Given the simplicity of this pattern, you could very easily add additional ribs by casting on (in even increments) more stitches. Additionally, you can add a 2nd skein of yarn to make it longer. 

......

Yarn color used in the photos was Pumpkin. ",,23,27,4.83,,Super Bulky
366906,Simple Scarf for Him,Kim Fluck,1.84,20.0,4.0,,315.0,"A simple, nicely textured scarf... made with my father-in-law in mind.

The pattern is both charted and written out long hand.  Pattern is easily adaptable to be wider or narrower and could be used to make a scarf for a guy or a gal... young or old... or any age in between.  I made my scarf with worsted with yarn but I imagine this pattern could be made with lighter or heavier weight yarns with nice results.  Happy Knitting fellow Ravelers!",,39,93,4.35,one size,Aran
370133,200 Yard Scarf,Iris Schreier,3.28,3.0,1.0,stockinette,200.0,"This scarf uses Ensemble 4 (shown in color H30 Gold).  

I designed this quick scarf for everyday use, and it is wonderful, cozy, and warm in cold weather to wrap around the neck several times.  The edging is really old--from 1900, but it is simple, classic, and amazing.  It is knitted from side to side, then stitches are picked up on one edge, and short rows help to form the crescent shape.

Use Ensemble 4 or Ensemble Light Doubled to create this masterpiece.",6.0,382,174,4.58,one size,Worsted
370828,Linen Scarf or Wrap,Bruce Weinstein,2.0,29.0,4.0,Linen Stitch,900.0,"the wider shawl style scarf is knitting the long way - casting on hundreds of stitches - it is more feminine this way.
the narrow scarf s more masculine and knit the short way.
",,25,7,4.29,"9.75"" x 75"" or 11"" x 62.25""",DK
384659,Fostering Warmth,Lindsay Dayton LaShell,1.33,20.0,4.0,slipped stitch pattern,250.0,"**The Red Scarf Project is in full effect! Your red scarf must be received by December 15!**

**Buy this pattern now and you'll get a coupon code for $2.50 towards another one of my patterns.**

**Every penny you spend on buying this pattern will go straight to the Red Scarf Emergency Fund to help these young people stay in school.**

I have always loved slipped stitches over garter stitch. I love the vertical stripes it creates, and I love that it can be very easy to make something that has no wrong side and is geometric and beautiful.

This scarf pattern is something I started playing with a couple of years ago, when I first heard about [The Red Scarf Project][1], a charity project that collects handmade scarves to distribute as Valentine’s Day gifts to young people who have left the foster care system and are attending college.

The pattern includes simple instructions for making the sample scarves as shown, as well as a fill-in-the-blanks recipe version. The recipe allows you to decide how many slipped stitch columns you want and how many knit stitches separate them, so that you can create a pattern that will work in whatever gauge you would like.

These instructions begin with the procedure to make the samples; please scroll to the end for the recipe template.

**MATERIALS**
2 skeins Lamb’s Pride Superwash Worsted by Brown Sheep Co. in Shane’s Red
OR 2 skeins Encore Colorspun Worsted by Plymouth Yarn Co.
OR 200-300 yards of any worsted weight wool that you like

US #9 (5.5mm) needle of your choice, tapestry needle, stitch markers for marking slipped stitches are optional

**GAUGE**
Measured after blocking, in slipped stitch pattern
Red: 20 sts/4”
Green: 22 sts/4”

**FINISHED SIZE**
Red: 7” x 70”
Green: 7¼” x 66”


  [1]: http://www.fc2success.org/how-you-can-help/red-scarf-project/",2.5,44,44,4.92,One size/adjustable,Worsted
385366,Caret,Rosemary (Romi) Hill,2.08,22.0,4.0,body chevron pattern,1200.0,"One of my favorite wardrobe items now, and a fun and relaxing knit! Includes a formula to use different yardages.

Thank you for knitting my patterns and supporting indie pattern design! Subscribe to [my newsletter here][7] and get 15% off your first pattern order; find me on Instagram at [@RomiDesigns][8] and [on YouTube here][9]; come by and say hello in my Ravelry group, [@Romi’s Studio][10], where you can find friendship, pattern help, and community!  Use hashtags #romihill #romiphyle and #romidesigns to connect on social media.

 [7]: https://designsbyromi.com/newsletter
  [8]: https://instagram.com/RomiDesigns/
  [9]: https://www.youtube.com/channel/UCsLEAfKVr5E2na7yjkGBVVg
  [10]: https://www.ravelry.com/groups/-romis-studio
",,130,349,4.74,adjustable ,Sport
388652,Fast and Easy Hooded Scarf,Wendy D. Johnson,1.69,4.0,1.0,mock rib pattern,600.0,"Here's a hooded scarf pattern that's easy to knit and fast to complete. The mock rib pattern used works up quickly and is attractive from either side.

The construction is simple: knit a rectangle until you run out of yarn, fold it in half and sew up the back partway down from the top to make the hood.

While the pattern is written for a bulky yarn, you can easily resize it for any yarn -- for a lighter yarn, cast on more stitches and knit more rows. You can make the scarf ends longer or shorter by knitting more or less.",,52,183,4.47,1 size with suggestions for modifications,Bulky
395472,Dropped Stitches on Purpose Project #2,Diane L. Augustin,1.75,,4.0,,,"Project #2 of a three-project exploration of drop stitch techniques for lightweight, warm weather knitted scarves and wraps. 

This pattern can be made into a wrap or shawl by adding more yarn, which increases the width. Adding another skein will result in a wrap that is 11"" wide, etc.


This project is also available in an ebook, [Dropped Stitches on Purpose,][2] along with Project #1 & #3 for $12.00. 
Enjoy!


  [2]: http://www.ravelry.com/patterns/sources/dropped-stitches-on-purpose",,15,14,0.0,"approximately 5 1/2"" wide x 80"" long.",Light Fingering
408050,Ewe Ewe Scarf Scarf,Heather Walpole,1.29,16.0,4.0,garter stitch,285.0,"**This free knitting pattern is right on the ball band of Wooly Worsted yarn!**

Sometimes you get the best things from the simplest ideas. Our Scarf Scarf is just that, super simple! All you need to know is how to cast on, knit and bind off and you will have an incredible scarf that your friends will envy! Choose your favorite three colors of Wooly Worsted and get knitting this easy scarf!

Sizes: One size fits most

Measurements: 4.5"" wide x 80"" long

Yarn: Ewe Ewe Wooly Worsted, 95 yards 
 3 skeins, 1 of each of your favorite shades!

Needles: Size 10 (6 mm) knitting needles

Gauge: not necessary!

-------------------------------------

Find the Ewe Ewe yarn to make this project, local stockists, and sign up for our newsletter at [www.eweewe.com][1]!


  [1]: http://www.eweewe.com",,30,34,4.17,"4.5"" wide x 80"" long",Worsted
408978,Ticker Tape,Misa Erder,2.75,7.5,1.0,stranded colorwork,490.0,"Let the words tick off your needles as you knit your favorite quote, lyrics, poem, or saying into an unusual infinity scarf. 

Fully charted English uppercase alphabet, punctuation marks, and numbers for vertical knitting. Knit in the round with a provisional cast on, the ends are grafted together with kitchener stitch.

Skills required: provisional cast on, knitting in the round, stranded knitting, grafting.

Sample spells out the first four lines of Robert Frost’s poem *Mending Wall*:

*Something there is that doesn’t love a wall,
That sends the frozen-ground-swell under it,
And spills the upper boulders in the sun,
And makes gaps even two can pass abreast.*

SIZE: Any length you want! Let the text come clicking off your needles and keep going. 

Sample is 192” in length. Two skeins of medium weight fingering yarn should be adequate for a very long scarf. Sample uses 490 yds of each color, or approx. 1 1/3 skeins each of Madelinetosh Tosh Sock.",4.99,23,39,5.0,any length you want,Fingering
418349,Martin's Scarf,Harry Wells,3.1,6.0,4.0,Linen Stitch,425.0,"By using the linen stitch and  three colorways, alternating between colorways in transition areas, this scarf looks woven with color gradations throughout.  

This scarf was designed during the week of the Boston Marathon bombing, and is named for Martin Richard, the 8-year-old who died.  The pattern is free, and originally suggested donating to the One Fund Boston 2013 (the fund established to help victims of the Marathon bombing) as a gesture of hope in return for the pattern. That organization no longer operates.

So please consider donating to an organization committed to racial justice or food equity.",,31,49,4.88,,Fingering
424288,Textured Shale Sock Yarn Scarf,Christine Long Derks,1.71,,,,450.0,"Looking for a ONE SKEIN knitting pattern to show off some fabulous sock yarn?  Try this revision of the traditional Old Shale (Feather & Fan) lace pattern....to one with NO PURLING AT ALL!  Super fast, this makes for a lovely, reversible textured lace scarf that lets you show off your hand dyed sock yarn as a focal part of your ensemble!

This is also an easily remembered pattern and as long as you can cast on, knit, knit 2 together, yarn over and bind off, you can knit this pattern!

It's fun, fabulous and free!  Happy Knitting,
Christine, the TreasureGoddess",,56,61,4.85,"one size, approx 6.5"" X 70"" ",Fingering
435828,Hoptree Scarf,Cassie Castillo,2.45,13.0,4.0,charted patt ,308.0,"-Sizes 8"" wide and 74"" long 
-Yarn Universal Yarn Bamboo Bloom (48% rayon made from bamboo, 44% wool, 8% acrylic; 154 yd [140 m]/31/2 oz [100 g]): 
• #204 spicy mustard, 2 skeins 
-Gauge 13 1/2 sts and 20 rows = 4"" over charted patt 
-Tools 
• Size 10 (6 mm): 32"" circular (cir) needle 
• Tapestry needle
Hoptree Scarf takes a classic feather and fan stitch pattern and makes it modern by working the scarf side to side in a chunky thick and thin yarn.
",4.0,31,24,4.67,"8"" wide and 74"" long ",Bulky
435879,Gilbert's Scarf,Joanna Johnson,2.1,,4.0,,,"The classic diagonal herringbone stitch on this scarf is created using slipped stitches. It's the perfect accessory for ""your"" Gilbert, whoever he is.",,48,42,4.32,one size,Worsted
437362,Shady End Neck Warmer,Anne Bosch,2.44,17.0,4.0,Stockinette,,"This neck warmer starts at the top with the lighter end of the skein and works down.  A ribbed “collar” is made followed by a few rows of shaping to allow it to fold back. Then the main part of the neck warmer is made using a double moss stitch and adding some shoulder shaping so that it will lay flat.  This allows it to be worn under a coat without bunching up around the back of the neck.  

Errata: The bind off instructions should read:  

Row 39 (WS): bind off as to knit as follows: K1,
*put the stitch back on the left hand needle and
K2tog*, repeat from * to * until all stitches have
been bound off. Break yarn and pull end through
the last loop.

This correction was made on 1/12/2015.  Patterns purchased after that date should be fine.",4.0,14,16,4.22,"9"" deep, 43"" from point to point after blocking",Worsted
438987,Tilled Scarf,Quirky Bird Knits,1.88,2.0,1.0,garter stitch,510.0,"
Tilled Scarf is a quick and simple scarf! It combines a bulky yarn and a laceweight yarn to create a cool texture that looks like tilled soil. This garter stitch scarf is worked end to end.

One skein of Malabrigo Rasta (shown in Piedras) and one skein of Malabrigo Silkpaca (shown in Lettuce) are required. The Silkpaca is held doubled throughout. ",,27,59,4.75,one size,Super Bulky
447392,Poem River,Carol Sunday,3.84,26.0,4.0,Stockinette stitch,900.0,"**Buy 3 get 1 free.** Place 4 patterns in your cart and the least expensive one will be free!

Herringbone ribbed lace borders flow into a waving ribbed lattice -  simply poetic ... and reversible!

Construction: Scarf is worked in one piece from end to end.

Finished Size: 11"" / 28 cm wide by 80"" / 2.0 m long.
Both length and width are easily modified by working more or fewer pattern repeats.

Gauge: 26 sts and 34 rows = 4"" / 10 cm in Stockinette stitch. In stitch pattern, one 18-stitch rep = 2-1⁄2"" / 6.5 cm and one 34-row rep = 4"" / 10 cm.

Yarn: Substitute any light sport weight yarn that works nicely to gauge.

Stitches used: Cast on (long tail), yarnover, knit 2 together, purl 2 together, slip-slip-knit (ssk), bind off.

Pattern includes: Written instructions, stitch patterns in both written and charted forms, abbreviations.

Kits are available at [sundayknits.com][1]

  [1]: http://www.sundayknits.com/buy_poemriver",6.0,44,225,4.9,"11"" wide by 80"" long",Sport
